// Name: Cubehelix more hue
// Author: Dave Green
// Homepage: https://www.mrao.cam.ac.uk/~dag/CUBEHELIX/

0.522,0.491,0.092
0.538,0.489,0.097
0.554,0.486,0.103
0.570,0.484,0.109
0.586,0.481,0.116
0.602,0.478,0.124
0.617,0.476,0.132
0.633,0.473,0.140
0.648,0.470,0.149
0.662,0.468,0.159
0.677,0.465,0.169
0.691,0.462,0.180
0.705,0.460,0.191
0.719,0.458,0.202
0.732,0.455,0.214
0.745,0.453,0.227
0.758,0.451,0.239
0.770,0.449,0.253
0.782,0.447,0.266
0.794,0.445,0.280
0.805,0.443,0.295
0.816,0.442,0.309
0.826,0.440,0.324
0.836,0.439,0.340
0.845,0.438,0.355
0.854,0.437,0.371
0.863,0.437,0.387
0.871,0.436,0.403
0.878,0.436,0.420
0.885,0.436,0.437
0.892,0.436,0.453
0.898,0.437,0.470
0.903,0.437,0.487
0.908,0.438,0.505
0.913,0.439,0.522
0.917,0.441,0.539
0.921,0.442,0.556
0.924,0.444,0.573
0.926,0.447,0.590
0.928,0.449,0.607
0.930,0.452,0.624
0.931,0.455,0.641
0.932,0.458,0.658
0.932,0.461,0.674
0.932,0.465,0.691
0.932,0.469,0.707
0.931,0.473,0.723
0.929,0.478,0.739
0.927,0.482,0.754
0.925,0.487,0.769
0.923,0.492,0.784
0.920,0.498,0.799
0.916,0.504,0.813
0.913,0.509,0.827
0.909,0.516,0.840
0.905,0.522,0.853
0.900,0.528,0.866
0.896,0.535,0.878
0.891,0.542,0.890
0.886,0.549,0.901
0.880,0.557,0.912
0.875,0.564,0.923
0.869,0.572,0.933
0.864,0.580,0.942
0.858,0.588,0.952
0.852,0.596,0.960
0.846,0.604,0.968
0.840,0.612,0.976
0.834,0.621,0.983
0.827,0.629,0.990
0.821,0.638,0.996
0.815,0.646,1.000
0.809,0.655,1.000
0.803,0.664,1.000
0.798,0.673,1.000
0.792,0.682,1.000
0.786,0.691,1.000
0.781,0.700,1.000
0.776,0.708,1.000
0.771,0.717,1.000
0.766,0.726,1.000
0.761,0.735,1.000
0.757,0.744,1.000
0.752,0.753,1.000
0.749,0.761,1.000
0.745,0.770,1.000
0.742,0.778,1.000
0.739,0.787,1.000
0.736,0.795,1.000
0.734,0.803,1.000
0.732,0.811,1.000
0.730,0.819,1.000
0.729,0.827,1.000
0.728,0.835,1.000
0.727,0.842,1.000
0.727,0.849,1.000
0.727,0.857,1.000
0.728,0.864,1.000
0.729,0.870,1.000
0.730,0.877,1.000
0.732,0.883,0.996
0.734,0.890,0.993
0.737,0.896,0.989
0.739,0.902,0.985
0.743,0.907,0.982
0.746,0.913,0.978
0.750,0.918,0.974
0.755,0.923,0.971
0.760,0.928,0.968
0.765,0.933,0.964
0.770,0.937,0.961
0.776,0.941,0.958
0.782,0.946,0.956
0.789,0.949,0.953
0.795,0.953,0.951
0.802,0.957,0.949
0.810,0.960,0.947
0.817,0.963,0.946
0.825,0.966,0.945
0.833,0.969,0.944
0.841,0.971,0.943
0.849,0.974,0.943
0.858,0.976,0.943
0.866,0.978,0.944
0.875,0.980,0.945
0.884,0.982,0.946
0.893,0.984,0.948
0.902,0.986,0.950
0.911,0.987,0.952
0.920,0.989,0.955
0.930,0.990,0.958
0.939,0.992,0.962
0.948,0.993,0.966
0.957,0.994,0.971
0.966,0.995,0.976
0.974,0.996,0.981
0.983,0.998,0.987
0.992,0.999,0.993
1.000,1.000,1.000
